step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,CASH_OUT,324254.58,C1349347496,0.0,0.0,C864078397,873804.26,1198058.84,0,0
33,CASH_IN,273965.1,C1957994806,2952810.42,3226775.52,C989926584,3124583.49,2850618.39,0,0
184,CASH_OUT,322537.02,C1080368761,0.0,0.0,C164163741,4664880.88,4987417.91,0,0
232,TRANSFER,961869.26,C1393745478,0.0,0.0,C1813501651,1970052.3,2931921.56,0,0
130,CASH_IN,60914.36,C1134597786,400833.17,461747.53,C1385705037,265946.64,205032.28,0,0
214,CASH_IN,19253.74,C696226688,243033.12,262286.86,C1564124354,690441.42,671187.68,0,0
208,CASH_IN,258427.36,C1555795692,252160.0,510587.36,C106378482,1874718.09,1616290.72,0,0
201,TRANSFER,412296.83,C943413190,0.0,0.0,C1114235292,1387767.27,1800064.1,0,0
16,CASH_IN,73511.9,C2040053961,20867.0,94378.9,C220750208,37303.0,0.0,0,0
36,TRANSFER,814205.64,C840700328,0.0,0.0,C7881234,6275176.41,6715760.58,0,0
14,TRANSFER,123757.64,C717719757,0.0,0.0,C234430897,3279046.1,3031830.08,0,0
227,CASH_OUT,459150.62,C50782268,24362.29,0.0,C1490141777,702861.98,1162012.6,0,0
227,CASH_IN,86950.4,C599770631,4180024.43,4266974.83,C550179566,336887.64,249937.24,0,0
11,CASH_IN,95389.05,C1338878947,11238.0,106627.05,C1581407467,0.0,0.0,0,0
249,PAYMENT,4315.45,C1241970663,0.0,0.0,M2129733774,0.0,0.0,0,0
188,PAYMENT,9713.0,C1351616273,50026.0,40313.0,M1213411398,0.0,0.0,0,0
326,CASH_OUT,4829.38,C37613788,0.0,0.0,C1314078496,2496043.32,2500872.7,0,0
203,CASH_OUT,342503.79,C1128174667,6082.0,0.0,C1519845212,2302894.32,2645398.11,0,0
299,CASH_IN,161549.62,C962744122,21392.0,182941.62,C847172802,2617194.8,2455645.18,0,0
393,CASH_OUT,163340.66,C609929202,85301.0,0.0,C1834951696,0.0,163340.66,0,0
396,CASH_OUT,178140.25,C786235237,0.0,0.0,C473805746,460790.14,638930.38,0,0
356,CASH_OUT,284229.09,C1654139381,0.0,0.0,C1892138777,1009647.35,1293876.44,0,0
374,CASH_IN,296936.38,C2028199267,12933776.97,13230713.35,C1139762970,3249375.37,2952438.99,0,0
687,TRANSFER,930504.35,C342096477,0.0,0.0,C496030821,1985178.75,2915683.1,0,0
351,CASH_IN,58428.24,C1970884606,8072351.48,8130779.71,C1653962033,3410299.45,3351871.21,0,0
133,CASH_OUT,228075.56,C729694229,28385.0,0.0,C804214263,37276.46,265352.02,0,0
346,CASH_IN,104112.73,C1562757135,31366105.45,31470218.17,C2049190094,1609690.68,1505577.96,0,0
179,TRANSFER,424252.67,C615771660,0.0,0.0,C511164301,958361.02,1159234.37,0,0
358,CASH_IN,175701.58,C847023298,916187.16,1091888.74,C156487696,176793.74,1092.17,0,0
324,CASH_OUT,337103.12,C1225970146,0.0,0.0,C750943234,3442656.95,3779760.07,0,0
9,CASH_IN,300403.07,C1280711653,4400477.22,4700880.29,C978609035,1942498.03,1584725.54,0,0
328,DEBIT,16545.77,C1342619286,27845.0,11299.23,C857198130,1855124.62,1871670.39,0,0
139,CASH_IN,17476.64,C537592655,501736.0,519212.64,C1827355513,2978626.06,2961149.42,0,0
182,CASH_OUT,16228.44,C1527956308,20485.0,4256.56,C1887744176,5338329.94,5354558.38,0,0
397,CASH_OUT,60092.78,C309387042,23505.0,0.0,C252157043,1420830.02,1480922.8,0,0
328,TRANSFER,639307.07,C586775135,0.0,0.0,C184163720,4264852.89,4904159.96,0,0
322,TRANSFER,1473131.73,C1660079671,410.0,0.0,C608392995,924855.33,2397987.06,0,0
377,CASH_OUT,42305.9,C1808139470,0.0,0.0,C1653587362,339092.29,381398.19,0,0
20,CASH_IN,273581.21,C502522573,3298826.9,3572408.11,C930580526,10395408.47,10121827.26,0,0
40,CASH_OUT,198747.83,C900023289,0.0,0.0,C632646357,864792.07,1063539.91,0,0
165,TRANSFER,716696.86,C1121562592,0.0,0.0,C309078889,1385424.06,2102120.92,0,0
15,TRANSFER,1811053.59,C284754026,0.0,0.0,C1304345230,7627293.71,9438347.3,0,0
351,TRANSFER,769281.07,C1507249107,0.0,0.0,C833344626,1054098.23,1823379.3,0,0
370,CASH_IN,11265.11,C404456967,1626927.03,1638192.14,C1852515171,5898278.53,5887013.42,0,0
471,CASH_OUT,32315.64,C1860973270,0.0,0.0,C930580526,31583500.15,31615815.79,0,0
10,CASH_OUT,355634.83,C2145108,0.0,0.0,C667346055,20247326.33,20602961.15,0,0
9,CASH_IN,260039.61,C464613162,700074.77,960114.38,C431687661,509304.18,249264.57,0,0
303,CASH_IN,495672.04,C105767020,9762632.33,10258304.37,C2042705874,3991080.82,3495408.78,0,0
209,TRANSFER,1328572.49,C2021611255,0.0,0.0,C641861955,2182426.61,3510999.1,0,0
166,CASH_IN,172675.99,C2066130807,5059593.6,5232269.59,C719711728,172913.86,237.88,0,0
159,CASH_IN,10820.12,C940227243,607793.6,618613.73,C1318550066,2292663.33,2281843.21,0,0
14,CASH_OUT,61843.02,C625122070,0.0,0.0,C2089016471,712124.23,716364.32,0,0
250,CASH_OUT,114827.36,C37928805,114827.36,0.0,C377777926,0.0,114827.36,1,0
155,CASH_OUT,319049.83,C1634929553,0.0,0.0,C74971191,827444.08,1146493.91,0,0
33,CASH_OUT,248800.11,C1621653833,161400.0,0.0,C879312587,23435.35,272235.45,0,0
250,CASH_OUT,133672.43,C1379149524,0.0,0.0,C1615693517,783988.88,917661.31,0,0
203,PAYMENT,1858.1,C1132439395,244134.0,242275.9,M2027186869,0.0,0.0,0,0
8,DEBIT,5633.06,C2109436481,430.0,0.0,C2127862399,1337959.96,1388195.29,0,0
194,CASH_OUT,222014.57,C260795459,0.0,0.0,C290202639,1910190.97,2132205.53,0,0
157,CASH_OUT,410529.93,C871119577,22530.0,0.0,C1209378395,1150465.16,1560995.09,0,0
37,CASH_OUT,24008.75,C216073910,0.0,0.0,C1691293574,349123.87,373132.62,0,0
345,CASH_OUT,338951.65,C1830571152,54829.0,0.0,C1953200125,0.0,338951.65,0,0
276,CASH_OUT,43484.12,C163110902,640.0,0.0,C1011864403,1117638.92,1161123.04,0,0
16,CASH_IN,138091.84,C1751297088,42524.0,180615.84,C238467459,0.0,0.0,0,0
400,CASH_IN,485727.0,C1873067449,921059.2,1406786.2,C2103550727,597481.44,111754.44,0,0
19,TRANSFER,30486.71,C171159173,36553.0,6066.29,C373339841,249388.92,279875.64,0,0
155,CASH_OUT,192999.84,C664670829,30662.0,0.0,C1227983952,0.0,192999.84,0,0
403,CASH_OUT,248136.54,C1220086514,0.0,0.0,C1610603024,4219801.32,4467937.87,0,0
10,DEBIT,1589.67,C1880816272,5373.0,3783.33,C2104652067,4094458.39,4189858.81,0,0
141,CASH_IN,136414.68,C561375024,1309992.92,1446407.59,C1105659245,3124329.72,2987915.04,0,0
164,CASH_OUT,166198.11,C78688664,0.0,0.0,C1291527211,388403.59,554601.7,0,0
274,CASH_IN,4303.48,C167221011,1470468.79,1474772.26,C1281019843,73227.65,68924.17,0,0
164,CASH_IN,108749.55,C1026913115,9192.0,117941.55,C781817961,880803.89,772054.34,0,0
39,PAYMENT,11116.45,C1783548732,165811.8,154695.35,M2134326486,0.0,0.0,0,0
688,CASH_OUT,99887.63,C2047172019,0.0,0.0,C507662237,1785655.46,1885543.09,0,0
281,CASH_OUT,55382.79,C883555648,0.0,0.0,C1770878693,1211368.97,1266751.76,0,0
398,CASH_OUT,66142.95,C1543884957,0.0,0.0,C2100275911,931195.73,997338.68,0,0
397,CASH_OUT,279345.3,C755125489,510986.0,231640.7,C1306048259,3741470.29,4020815.59,0,0
185,CASH_OUT,54723.67,C2136505609,279451.68,224728.01,C1852367071,368458.59,423182.26,0,0
254,CASH_IN,101598.47,C2097609284,4547061.18,4648659.65,C1581398768,383931.35,282332.88,0,0
347,CASH_IN,60787.16,C255646659,21117782.9,21178570.06,C27397338,2538668.87,2477881.71,0,0
36,CASH_OUT,29705.84,C520118731,0.0,0.0,C4442455,2022273.16,2051978.99,0,0
43,CASH_OUT,3497.17,C623290356,11229.0,7731.83,C473496930,200015.89,203513.06,0,0
297,CASH_OUT,381181.91,C58358600,208.0,0.0,C1763889280,9211775.87,9592957.78,0,0
210,CASH_IN,76114.63,C1437011502,826.0,76940.63,C1294873831,262948.13,186833.5,0,0
212,CASH_IN,256143.86,C2117816692,29525.0,285668.86,C79051264,506763.2,250619.34,0,0
250,DEBIT,1319.75,C202155278,15319.91,14000.16,C2110090279,3840025.12,3841344.87,0,0
188,PAYMENT,3758.45,C226174814,40233.0,36474.55,M1579245909,0.0,0.0,0,0
16,CASH_IN,175701.65,C1950173657,17725654.12,17901355.77,C1941798570,6487287.47,6311585.82,0,0
203,CASH_IN,48866.38,C449505297,18451210.55,18500076.92,C379384197,1770023.41,1721157.04,0,0
261,CASH_IN,206813.19,C260099990,10461.0,217274.19,C648682751,4255858.93,4049045.73,0,0
39,CASH_IN,436540.65,C346983574,2912317.48,3348858.13,C2093967426,3776018.97,3339478.32,0,0
304,CASH_IN,218661.39,C991786085,677126.32,895787.71,C1057783924,2884742.37,2666080.98,0,0
327,CASH_IN,21683.12,C1266774719,20039.0,41722.12,C1248568402,0.0,0.0,0,0
369,CASH_IN,52287.99,C1078159372,603808.41,656096.4,C1117555239,2723357.08,2671069.09,0,0
9,TRANSFER,1040074.87,C971357175,0.0,0.0,C644345897,1462753.04,2783578.28,0,0
140,CASH_OUT,209234.22,C1226434116,0.0,0.0,C505855307,340182.63,549416.85,0,0
249,CASH_IN,274989.95,C1788755552,1049022.07,1324012.02,C1383721742,720692.18,445702.23,0,0
13,CASH_IN,55162.58,C745037969,20581.0,75743.58,C1877061834,5531.0,0.0,0,0
160,CASH_OUT,216918.21,C1719690062,50510.0,0.0,C114865271,0.0,216918.21,0,0
214,PAYMENT,4524.69,C1983396227,73.0,0.0,M2000218579,0.0,0.0,0,0
187,CASH_OUT,53572.41,C1323352960,0.0,0.0,C1748765463,1731885.17,1915913.11,0,0
352,CASH_IN,21306.87,C568486535,306366.63,327673.5,C1027510242,959243.66,937936.8,0,0
187,TRANSFER,856386.66,C625994500,856386.66,0.0,C2116199681,0.0,0.0,1,0
17,CASH_IN,117763.42,C887502192,30896.0,148659.42,C542606095,101102.0,0.0,0,0
186,CASH_OUT,212758.98,C847593724,0.0,0.0,C313857348,1797070.75,2009829.73,0,0
400,CASH_OUT,161887.02,C5307351,25915.0,0.0,C285921736,0.0,161887.02,0,0
514,TRANSFER,601027.87,C916230320,0.0,0.0,C486186579,10526160.19,11127188.06,0,0
137,CASH_OUT,131830.64,C2089979432,0.0,0.0,C1498915892,292821.84,424652.48,0,0
182,CASH_OUT,119602.66,C1988180891,0.0,0.0,C1918631578,5119315.01,5238917.67,0,0
186,CASH_IN,17117.85,C780164132,594395.92,611513.77,C660991644,3005339.86,2988222.01,0,0
399,CASH_IN,459275.83,C628936473,795018.0,1254293.83,C1744617229,3103109.8,2643833.97,0,0
276,CASH_OUT,121258.63,C1711072416,30439.0,0.0,C1487365268,44168.07,165426.69,0,0
265,CASH_IN,249136.04,C505112639,7953791.55,8202927.59,C1469541574,2347549.86,2098413.82,0,0
17,CASH_IN,80874.52,C1697413950,2260615.61,2341490.13,C1315078366,97307.29,48364.45,0,0
177,PAYMENT,28412.08,C751607300,0.0,0.0,M878793668,0.0,0.0,0,0
9,CASH_OUT,49993.65,C219784320,30250.0,0.0,C573200870,560396.95,503405.88,0,0
522,CASH_IN,198713.64,C2113257629,2300392.98,2499106.62,C150262836,644965.06,446251.42,0,0
42,PAYMENT,12068.21,C504604664,11259.0,0.0,M1741941233,0.0,0.0,0,0
321,TRANSFER,2299741.95,C319610098,0.0,0.0,C1751888979,2793614.7,5093356.65,0,0
131,PAYMENT,7035.58,C1537837738,273786.45,266750.88,M28519736,0.0,0.0,0,0
187,CASH_OUT,686205.55,C1575781545,20920.0,0.0,C1757751807,1734605.91,2420811.46,0,0
232,CASH_IN,77399.25,C735754302,3146.0,80545.25,C1620159110,0.0,0.0,0,0
203,CASH_IN,37258.34,C1396646836,25630.0,62888.34,C1407010141,6993824.83,6956566.49,0,0
273,PAYMENT,1361.53,C1622837099,77012.0,75650.47,M178639880,0.0,0.0,0,0
202,CASH_OUT,113118.04,C1626269808,0.0,0.0,C1850194854,1123900.73,1237018.77,0,0
398,CASH_OUT,184017.3,C292953906,15313.0,0.0,C614982037,3369887.2,3553904.49,0,0
160,CASH_OUT,207927.45,C496423685,3147.0,0.0,C450452025,1914485.44,2122412.89,0,0
36,CASH_IN,79240.61,C560799018,1905558.88,1984799.49,C1532877354,80787.76,1547.15,0,0
308,CASH_OUT,224732.06,C939401335,0.0,0.0,C1132094787,724798.13,949530.19,0,0
227,CASH_IN,64724.33,C837624523,5827697.72,5892422.04,C149696600,4361061.44,4296337.11,0,0
210,CASH_OUT,64224.36,C20936519,0.0,0.0,C44991297,86056.4,150280.76,0,0
157,CASH_OUT,58252.12,C1344516125,0.0,0.0,C1503937071,675833.17,734085.29,0,0
346,CASH_OUT,180110.22,C2019788000,180110.22,0.0,C700536860,0.0,180110.22,1,0
406,CASH_OUT,75126.05,C989572809,0.0,0.0,C765536045,540728.96,615855.0,0,0
141,PAYMENT,13341.54,C306272328,0.0,0.0,M2034039389,0.0,0.0,0,0
354,CASH_IN,33488.07,C1681639592,5551670.13,5585158.2,C72626966,274996.57,241508.51,0,0
13,CASH_OUT,233918.63,C490974901,0.0,0.0,C2094777811,9817020.24,12017615.45,0,0
403,TRANSFER,1174059.55,C1298365495,0.0,0.0,C1015137341,1254110.27,2428169.82,0,0
13,CASH_OUT,213599.88,C1021128660,30103.0,0.0,C1317594509,354319.82,436389.24,0,0
322,CASH_OUT,50845.35,C899830228,10555.0,0.0,C2116038737,14485165.12,14536010.47,0,0
398,CASH_OUT,95698.02,C1946665313,32154.0,0.0,C1742243055,0.0,95698.02,0,0
129,CASH_OUT,116945.03,C432983336,0.0,0.0,C169598416,129515.15,246460.19,0,0
251,CASH_OUT,109596.31,C64209521,0.0,0.0,C541373010,3061785.48,3171381.8,0,0
354,CASH_OUT,70903.19,C140068921,103435.0,32531.81,C918786855,237882.35,308785.54,0,0
231,TRANSFER,129095.15,C869275862,31208.0,0.0,C1328558930,487006.75,616101.9,0,0
276,CASH_IN,495335.01,C233060286,11357.0,506692.01,C388808912,208458.35,0.0,0,0
399,CASH_OUT,281266.56,C1688315387,11455.0,0.0,C206575368,130714.93,411981.48,0,0
138,CASH_OUT,19710.66,C1997800477,0.0,0.0,C715462107,1165250.9,1184961.55,0,0
324,CASH_OUT,274351.56,C1178502562,20149.0,0.0,C505168528,316703.43,392813.26,0,0
36,PAYMENT,5921.75,C714734202,0.0,0.0,M80238769,0.0,0.0,0,0
379,PAYMENT,12069.65,C1983250794,141300.93,129231.27,M22761191,0.0,0.0,0,0
42,CASH_IN,293477.48,C1265842554,803999.0,1097476.48,C836881979,0.0,0.0,0,0
18,CASH_IN,126862.17,C479655946,0.0,126862.17,C1291527211,157245.76,30383.59,0,0
202,CASH_OUT,117537.01,C457923336,309848.0,192310.99,C1063862337,0.0,117537.01,0,0
229,CASH_OUT,51864.39,C1888372280,390.0,0.0,C106857650,0.0,51864.39,0,0
181,CASH_IN,479671.44,C1506491493,440884.41,920555.85,C1652576276,1889799.68,1410128.25,0,0
158,CASH_IN,381075.99,C914469980,942672.43,1323748.42,C1375787679,866888.55,485812.56,0,0
350,CASH_OUT,83316.99,C617812188,43217.0,0.0,C1582023909,0.0,83316.99,0,0
19,CASH_OUT,34529.78,C1792588332,0.0,0.0,C858007309,3375832.88,3410362.66,0,0
281,TRANSFER,8728960.61,C1492164136,0.0,0.0,C1369153217,14613579.9,23342540.51,0,0
345,TRANSFER,116940.32,C1197962253,116940.32,0.0,C119628721,0.0,0.0,1,0
576,CASH_OUT,884821.37,C1865310403,884821.37,0.0,C1762365059,1628388.92,2513210.29,1,0
228,CASH_IN,126431.37,C1507146932,4208258.6,4334689.97,C937194908,7538429.27,7411997.91,0,0
371,CASH_OUT,88018.76,C923899972,678.0,0.0,C351378150,86241.32,174260.08,0,0
12,CASH_OUT,283891.17,C1961603862,0.0,0.0,C314882858,1404590.09,1688481.26,0,0
400,CASH_OUT,272121.52,C1458083641,0.0,0.0,C506708945,314920.15,587041.68,0,0
326,PAYMENT,9056.92,C1105483524,45050.0,35993.08,M256399348,0.0,0.0,0,0
371,CASH_OUT,232929.99,C1937557087,0.0,0.0,C2119910556,12521783.14,12754713.13,0,0
132,TRANSFER,134885.73,C1163344402,0.0,0.0,C858007309,4561880.47,4696766.2,0,0
35,CASH_OUT,161946.76,C1820322560,0.0,0.0,C671135114,861110.06,1023056.82,0,0
14,CASH_OUT,113702.39,C1639145873,61752.0,0.0,C1378644910,0.0,113702.39,0,0
348,CASH_IN,43805.91,C24110534,710911.8,754717.7,C2031301497,657850.87,614044.97,0,0
345,CASH_OUT,461769.21,C1502286497,0.0,0.0,C755223579,8550381.82,9012151.03,0,0
187,CASH_IN,252085.85,C998573238,7573395.2,7825481.05,C772681684,1287231.34,1035145.49,0,0
40,CASH_IN,174920.26,C107114200,1293294.57,1468214.83,C1718370785,845776.07,533291.82,0,0
321,CASH_OUT,89206.17,C1925589012,143963.0,54756.83,C939460136,861602.03,950808.2,0,0
232,CASH_OUT,52754.51,C2044763712,0.0,0.0,C1280843273,1122429.25,1175183.76,0,0
214,CASH_IN,117805.72,C959734500,3547782.62,3665588.34,C101179743,3499082.94,3381277.22,0,0
139,CASH_OUT,218610.57,C1567815518,0.0,0.0,C2113941945,636720.64,855331.21,0,0
164,CASH_OUT,133671.92,C48215074,0.0,0.0,C1475265472,1057652.85,1191324.77,0,0
546,CASH_IN,172881.64,C397933131,15151046.74,15323928.38,C836633488,2204980.95,2032099.31,0,0
687,PAYMENT,8487.1,C823379125,0.0,0.0,M752833213,0.0,0.0,0,0
402,CASH_OUT,158074.05,C1911310165,16128.0,0.0,C835865588,216929.8,375003.85,0,0
354,CASH_OUT,30352.85,C545392069,0.0,0.0,C2145717335,6592719.5,6623072.35,0,0
141,TRANSFER,429348.94,C1013210816,0.0,0.0,C87183368,956008.21,1385357.16,0,0
142,CASH_IN,147046.54,C1041938786,431180.85,578227.38,C767985950,209325.82,62279.28,0,0
135,CASH_IN,410708.27,C779162785,563404.0,974112.27,C29028630,0.0,0.0,0,0
178,CASH_IN,252306.1,C250165342,1010032.09,1262338.19,C858355764,314658.59,62352.49,0,0
378,CASH_IN,444378.92,C1588385307,0.0,444378.92,C410529823,2389007.22,3597640.14,0,0
209,TRANSFER,1063407.65,C1139396915,0.0,0.0,C936225345,4590238.47,5653646.13,0,0
184,CASH_IN,185279.96,C1666640413,20495.0,205774.96,C45672156,4138198.85,3952918.89,0,0
395,CASH_IN,271981.85,C496896291,586.0,272567.85,C1286966923,22252840.47,21980858.62,0,0
329,CASH_OUT,68398.54,C1869690978,27760.0,0.0,C1937398960,118931.99,187330.52,0,0
370,CASH_OUT,25844.94,C1459751475,0.0,0.0,C58256247,1263297.56,1289142.5,0,0
397,CASH_OUT,54862.99,C112833521,0.0,0.0,C1072114019,62939.1,117802.09,0,0
157,CASH_OUT,275689.98,C2142665755,32213.0,0.0,C376747351,886259.27,1161949.25,0,0
330,TRANSFER,550086.86,C1334083486,16838.0,0.0,C236701409,1277607.48,1827694.34,0,0
16,CASH_OUT,133798.37,C589401978,66158.0,0.0,C128909445,0.0,133798.37,0,0
369,CASH_IN,92197.01,C924181175,20852.0,113049.01,C220234350,470775.96,378578.95,0,0
277,PAYMENT,2266.88,C1673497915,0.0,0.0,M206834067,0.0,0.0,0,0
334,TRANSFER,16020.72,C1431289147,0.0,0.0,C1300753775,96007.45,112028.17,0,0
307,TRANSFER,772777.38,C1333597181,20085.89,0.0,C415699959,4868902.63,5641680.01,0,0
19,CASH_IN,124142.92,C355402503,10652.0,134794.92,C767985950,287924.47,30787.25,0,0
379,CASH_IN,279844.67,C2055638387,9759927.98,10039772.66,C1625988105,9610876.15,9331031.47,0,0
352,CASH_OUT,346018.41,C1126897943,10053.0,0.0,C1444079719,275603.42,621621.83,0,0
130,CASH_OUT,275069.09,C1744342432,0.0,0.0,C1483550735,334706.16,609775.25,0,0
298,CASH_IN,57434.88,C1756449453,2313.0,59747.88,C1059332836,0.0,0.0,0,0
350,CASH_IN,104078.51,C344345995,3097902.56,3201981.07,C1911678087,2042738.32,1938659.81,0,0
157,CASH_OUT,306375.92,C1921142478,6572.0,0.0,C1677375515,5833466.05,6139841.97,0,0
274,CASH_IN,59463.48,C6281500,18043.11,77506.58,C1622860679,11239622.22,11180158.74,0,0
139,CASH_OUT,294632.75,C2092989607,0.0,0.0,C772681684,1115591.35,1410224.1,0,0
208,CASH_IN,186926.72,C1741495955,2134602.4,2321529.13,C1743229382,5752089.58,5565162.86,0,0
11,TRANSFER,505375.63,C339625442,20624.0,0.0,C908043384,786429.22,1700081.58,0,0
212,CASH_IN,340976.9,C762613606,1767409.96,2108386.86,C1075176822,6156560.41,5815583.51,0,0
130,PAYMENT,5090.35,C1982644158,0.0,0.0,M793650322,0.0,0.0,0,0
35,CASH_OUT,37963.01,C2031346111,0.0,0.0,C485460615,1117814.5,1040760.83,0,0
161,CASH_OUT,217607.03,C1156633661,39797.0,0.0,C1393101702,390692.06,619700.81,0,0
372,CASH_OUT,342783.37,C1398912557,31924.0,0.0,C467042735,1678609.13,2021392.5,0,0
323,CASH_OUT,249813.35,C2067121909,0.0,0.0,C2034377028,9605428.05,9855241.4,0,0
261,TRANSFER,9461.24,C1070098128,0.0,0.0,C1532977706,274373.47,283834.71,0,0
188,CASH_OUT,157866.61,C1791684970,14882.0,0.0,C833344626,0.0,157866.61,0,0
19,CASH_IN,86173.58,C681904631,5306.0,91479.58,C450042361,143137.51,56963.93,0,0
335,CASH_OUT,74564.31,C379577358,0.0,0.0,C679578786,489073.37,563637.68,0,0
380,CASH_OUT,307701.27,C154656389,0.0,0.0,C1924324818,685208.6,992909.86,0,0
282,CASH_IN,112805.56,C1614066981,4636435.58,4749241.13,C576226769,2978729.41,2865923.86,0,0
276,CASH_OUT,98155.05,C175373602,21373.0,0.0,C1101894167,301307.48,399462.53,0,0
155,CASH_OUT,119326.93,C1669116844,31619.0,0.0,C1343134099,1812161.42,1931488.35,0,0
140,CASH_OUT,89526.1,C595613403,161017.0,71490.9,C776312807,365444.65,454970.74,0,0
305,CASH_IN,208176.06,C625651848,7765741.56,7973917.61,C1877540885,15527749.17,15319573.11,0,0
206,CASH_OUT,66039.52,C2049877570,402.0,0.0,C372683290,0.0,66039.52,0,0
161,CASH_OUT,138527.21,C1783598749,164.0,0.0,C582821182,198053.26,651244.46,0,0
137,CASH_OUT,126140.28,C1421231498,9971.0,0.0,C1350764838,4839901.53,4966041.81,0,0
137,CASH_OUT,88555.43,C1323130995,19876.88,0.0,C1957802478,574888.32,663443.75,0,0
154,CASH_OUT,54114.25,C528787131,21451.0,0.0,C1636281428,5178477.2,5232591.45,0,0
17,TRANSFER,111038.64,C840838302,2856.0,0.0,C1060021702,294854.38,405893.02,0,0
139,CASH_IN,356856.03,C1924035656,4463129.87,4819985.9,C1481851679,9768777.84,9411921.81,0,0
19,CASH_OUT,52749.56,C560642840,27822.0,0.0,C1598862232,2078.0,95040.53,0,0
335,CASH_OUT,176540.1,C1791238824,0.0,0.0,C1445811732,10674596.67,10851136.77,0,0
256,CASH_IN,301932.58,C1737916016,1917874.19,2219806.77,C1918475530,906488.59,604556.01,0,0
35,CASH_OUT,292664.99,C378294474,0.0,0.0,C977281429,1435487.04,1728152.03,0,0
378,CASH_IN,254519.03,C937066543,6148088.82,6402607.85,C1697922932,3407226.98,3152707.95,0,0
571,PAYMENT,855.84,C1823452987,262.0,0.0,M407288951,0.0,0.0,0,0
239,CASH_OUT,299446.89,C213983346,0.0,0.0,C1469248112,3293757.53,3593204.42,0,0
346,PAYMENT,676.71,C861228676,20096.0,19419.29,M1659937017,0.0,0.0,0,0
161,CASH_IN,52892.95,C839612123,70830.0,123722.95,C598780092,2362603.81,2339577.4,0,0
201,CASH_OUT,176343.11,C2353102,0.0,0.0,C866867675,307879.59,484222.7,0,0
161,CASH_OUT,19830.06,C1076514437,0.0,0.0,C1565397957,755670.66,775500.72,0,0
331,TRANSFER,357785.02,C1886689628,6216.0,0.0,C100427864,0.0,357785.02,0,0
136,CASH_OUT,390842.56,C147684578,4904.0,0.0,C1393670189,0.0,390842.56,0,0
164,CASH_IN,17329.83,C1361218451,24775.0,42104.83,C383839277,14911077.88,14723703.1,0,0
601,TRANSFER,98099.07,C1586252817,98099.07,0.0,C423322656,0.0,0.0,1,0
133,PAYMENT,21527.64,C1150215431,30541.0,9013.36,M736616265,0.0,0.0,0,0
207,CASH_IN,245332.7,C1821764036,6628805.82,6874138.52,C1664538299,9559260.81,9313928.1,0,0
228,TRANSFER,68517.53,C1896979151,0.0,0.0,C118885392,75055.36,143572.89,0,0
234,CASH_OUT,130330.52,C245596256,177988.0,47657.48,C3029667,1109722.49,1240053.0,0,0
382,CASH_IN,14998.58,C1756895753,16715399.84,16730398.42,C441398584,23562413.18,23547414.59,0,0
403,CASH_OUT,287296.32,C1017900670,252316.0,0.0,C1099066639,273206.07,560502.39,0,0
187,CASH_IN,21881.47,C1193400913,61172.0,83053.47,C124540047,10996912.13,10975030.66,0,0
283,TRANSFER,112491.11,C144326778,5589.0,0.0,C915485442,266191.49,378682.61,0,0
141,CASH_OUT,132650.84,C1853535775,0.0,0.0,C57938337,6804742.26,6937393.1,0,0
250,CASH_OUT,210904.37,C58755132,0.0,0.0,C1990779832,2014901.01,2225805.38,0,0
600,TRANSFER,2095699.93,C276670943,2095699.93,0.0,C653396783,0.0,0.0,1,0
191,DEBIT,972.4,C1221674395,61970.0,60997.6,C1594614487,1380421.03,1381393.43,0,0
374,CASH_OUT,47745.29,C567607582,0.0,0.0,C642828842,1826509.92,1874255.21,0,0
181,CASH_OUT,115121.92,C1078549899,0.0,0.0,C280556441,2687214.69,2802336.61,0,0
18,CASH_OUT,188949.81,C274222816,308588.72,119638.9,C409414944,196940.08,88427.04,0,0
11,CASH_OUT,211618.28,C1497348907,17348.0,0.0,C524532968,0.0,125833.19,0,0
301,CASH_IN,543349.7,C345167563,154181.07,697530.76,C1274877827,723085.54,336106.64,0,0
578,CASH_OUT,190815.79,C669797835,190815.79,0.0,C1179424644,1686901.31,1877717.1,1,0
184,CASH_OUT,8362.5,C1225969387,0.0,0.0,C1864667577,1771632.78,1779995.28,0,0
406,PAYMENT,36628.76,C1093584825,42718.07,6089.32,M1626719927,0.0,0.0,0,0
